Ensembl Gene ID,Ensembl Transcript ID,Transcript Start,Transcript End,GC content,Chromosome Name
ENSG00000224161,ENST00000473094,57428790,57429137,50.00,18
ENSG00000267486,ENST00000590914,57445804,57446221,42.82,18
ENSG00000267669,ENST00000588088,57488272,57491693,43.23,18
ENSG00000267669,ENST00000592549,57491257,57492493,43.23,18
ENSG00000267066,ENST00000590415,57596458,57597562,43.98,18
ENSG00000262845,ENST00000576064,39134095,39143380,41.71,HSCHR17_4_CTG4
ENSG00000262845,ENST00000576967,39134261,39143514,41.71,HSCHR17_4_CTG4
ENSG00000259359,ENST00000560176,96714810,96717175,38.17,15
ENSG00000259359,ENST00000558449,96714824,96717568,38.17,15
ENSG00000267497,ENST00000588207,57636670,57638628,49.21,18
ENSG00000256704,ENST00000589292,57677226,57678375,54.86,18
ENSG00000256704,ENST00000412063,57677224,57678291,54.86,18
ENSG00000259763,ENST00000558885,96779014,96779932,45.27,15
ENSG00000267462,ENST00000585691,57677513,57681490,42.01,18
ENSG00000259275,ENST00000558382,96897466,96946964,45.46,15
ENSG00000259275,ENST00000558499,96897619,96933952,45.46,15
ENSG00000267742,ENST00000591086,57684010,57684673,44.88,18
ENSG00000259614,ENST00000559595,96931442,96932285,46.80,15
ENSG00000267686,ENST00000588794,57792265,57828428,37.61,18
ENSG00000259542,ENST00000558246,96936375,96948419,41.23,15
ENSG00000259542,ENST00000560242,96936403,96939415,41.23,15
ENSG00000259542,ENST00000559611,96936403,96944801,41.23,15
ENSG00000259542,ENST00000561097,96936403,96948412,41.23,15
ENSG00000242060,ENST00000472161,57816808,57817597,42.03,18
ENSG00000263101,ENST00000572132,39149809,39150512,48.58,HSCHR17_4_CTG4
ENSG00000259312,ENST00000559214,96981800,96987496,43.09,15
ENSG00000267620,ENST00000585803,57863788,57865405,41.10,18
ENSG00000250825,ENST00000505622,96984796,96985543,54.81,15
ENSG00000242295,ENST00000465747,96991384,96991723,44.41,15
ENSG00000259534,ENST00000560586,96992072,96992979,40.86,15
ENSG00000259340,ENST00000559699,97094611,97094745,42.22,15
ENSG00000214424,ENST00000533428,97300217,97301823,45.92,15
ENSG00000259282,ENST00000560888,97315235,97324884,49.09,15
ENSG00000259282,ENST00000558722,97315237,97326542,49.09,15
ENSG00000140471,ENST00000560783,101099574,101114046,40.18,15
ENSG00000140471,ENST00000314742,101107119,101142445,40.18,15
ENSG00000140471,ENST00000559169,101109440,101113767,40.18,15
ENSG00000140471,ENST00000561233,101110103,101110836,40.18,15
ENSG00000140471,ENST00000559149,101112408,101142379,40.18,15
ENSG00000140471,ENST00000561308,101113620,101142376,40.18,15
ENSG00000140471,ENST00000560133,101113682,101142379,40.18,15
ENSG00000140471,ENST00000560941,101114438,101142379,40.18,15
ENSG00000140471,ENST00000559736,101115227,101142389,40.18,15
ENSG00000140471,ENST00000559577,101115249,101142362,40.18,15
ENSG00000140471,ENST00000561073,101116780,101142355,40.18,15
ENSG00000140471,ENST00000560934,101120525,101137141,40.18,15
ENSG00000140471,ENST00000560272,101120661,101142389,40.18,15
ENSG00000140471,ENST00000559827,101121104,101143435,40.18,15
ENSG00000259403,ENST00000559394,97815407,97862518,35.78,15
ENSG00000259485,ENST00000560314,97839111,97959054,37.68,15
ENSG00000259485,ENST00000559321,97954485,97975324,37.68,15
ENSG00000259664,ENST00000558621,97913601,97971182,38.05,15
ENSG00000259524,ENST00000559955,98058517,98065041,39.40,15
ENSG00000259582,ENST00000559363,98096514,98103932,33.37,15
ENSG00000259870,ENST00000562480,98419519,98421616,46.23,15
ENSG00000259478,ENST00000561121,98525739,98534372,42.09,15
ENSG00000259478,ENST00000558876,98534219,98535455,42.09,15
ENSG00000258483,ENST00000554798,98563824,98565007,42.82,15
ENSG00000259199,ENST00000560360,98589896,98836406,42.07,15
ENSG00000259611,ENST00000561215,98628856,98632038,43.18,15
ENSG00000259611,ENST00000560195,98628922,98646941,43.18,15
ENSG00000259266,ENST00000561045,98661400,98661549,37.33,15
ENSG00000259320,ENST00000559643,98665792,98674836,45.01,15
ENSG00000259041,ENST00000557499,98825304,98829136,45.97,15
ENSG00000267401,ENST00000592121,57961384,57968351,37.30,18
ENSG00000259507,ENST00000557841,99010069,99010641,41.88,15
ENSG00000263296,ENST00000575409,39155572,39156273,48.86,HSCHR17_4_CTG4
ENSG00000259424,ENST00000560221,99190180,99190600,51.07,15
ENSG00000267400,ENST00000588017,58163101,58163569,47.97,18
ENSG00000259621,ENST00000558736,99423888,99436764,45.24,15
ENSG00000266915,ENST00000592830,58187074,58187398,52.31,18
ENSG00000259475,ENST00000559468,99497378,99646030,45.96,15
ENSG00000262068,ENST00000571440,39164900,39165493,39.70,HSCHR17_4_CTG4
ENSG00000262068,ENST00000580358,39164900,39175703,39.70,HSCHR17_4_CTG4
ENSG00000261054,ENST00000566974,99669037,99672011,49.92,15
ENSG00000261616,ENST00000564527,99679522,99685575,41.03,15
ENSG00000267687,ENST00000587712,58192849,58193389,41.22,18
ENSG00000259921,ENST00000563495,99697436,99701345,47.19,15
ENSG00000259706,ENST00000559111,99797837,99800220,40.31,15
ENSG00000267382,ENST00000592477,58279006,58313322,34.56,18
ENSG00000267382,ENST00000589354,58307652,58321856,34.56,18
ENSG00000259228,ENST00000559372,99824830,99825781,46.22,15
ENSG00000259257,ENST00000558361,99878062,99878686,42.24,15
ENSG00000261862,ENST00000572212,39182405,39183581,48.94,HSCHR17_4_CTG4
ENSG00000259590,ENST00000561362,99935384,99936798,34.20,15
ENSG00000263242,ENST00000576814,39186076,39186483,64.22,HSCHR17_4_CTG4
ENSG00000259760,ENST00000559569,99936818,99941520,41.74,15
ENSG00000259341,ENST00000560103,99967214,99971233,49.70,15
ENSG00000262347,ENST00000575715,39190263,39191234,52.88,HSCHR17_4_CTG4
ENSG00000241562,ENST00000471472,100091587,100092322,41.30,15
ENSG00000267098,ENST00000591869,58297400,58569959,35.51,18
ENSG00000182397,ENST00000341853,100330361,100347132,49.14,15
ENSG00000182397,ENST00000561042,100330989,100347114,49.14,15
ENSG00000182397,ENST00000559110,100331042,100347100,49.14,15
ENSG00000182397,ENST00000415963,100338328,100341384,49.14,15
ENSG00000182397,ENST00000425045,100340134,100345136,49.14,15
ENSG00000182397,ENST00000423248,100331040,100347100,49.14,15
ENSG00000262808,ENST00000573871,39196936,39197838,52.49,HSCHR17_4_CTG4
ENSG00000267153,ENST00000585629,58330348,58331602,56.73,18
ENSG00000267513,ENST00000590085,58461846,58462149,43.75,18
ENSG00000261852,ENST00000571136,39202918,39203693,62.63,HSCHR17_4_CTG4
ENSG00000259655,ENST00000557959,100331332,100333052,59.09,15
ENSG00000243256,ENST00000482744,59072091,59072438,41.09,18
ENSG00000267316,ENST00000587138,59238575,59244384,41.73,18
ENSG00000267316,ENST00000585706,59238581,59246689,41.73,18
ENSG00000254744,ENST00000528696,100510420,100514215,52.05,15
ENSG00000259219,ENST00000559400,100516686,100520979,50.70,15
ENSG00000262731,ENST00000573155,39210879,39211741,64.08,HSCHR17_4_CTG4
ENSG00000259356,ENST00000560128,100666311,100669948,50.88,15
ENSG00000262862,ENST00000570303,39215722,39216596,55.43,HSCHR17_4_CTG4
ENSG00000189419,ENST00000558307,100884662,100889593,47.65,15
ENSG00000189419,ENST00000560282,100884683,100889860,47.65,15
ENSG00000189419,ENST00000340644,100884663,100890438,47.65,15
ENSG00000267279,ENST00000587754,59252979,59273890,41.54,18
ENSG00000267279,ENST00000586949,59273301,59274149,41.54,18
ENSG00000259430,ENST00000560718,100913144,100948992,41.56,15
ENSG00000259430,ENST00000560643,100940080,100978119,41.56,15
ENSG00000263091,ENST00000572903,39221598,39222361,57.20,HSCHR17_4_CTG4
ENSG00000259406,ENST00000559687,101093557,101100057,58.51,15
ENSG00000259205,ENST00000561423,101093734,101099159,59.57,15
ENSG00000198176,ENST00000475254,114239036,114287600,53.48,13
ENSG00000198176,ENST00000464794,114239054,114240498,53.48,13
ENSG00000198176,ENST00000375370,114239056,114295504,53.48,13
ENSG00000198176,ENST00000465174,114239058,114288314,53.48,13
ENSG00000198176,ENST00000408980,114239648,114290311,53.48,13
ENSG00000198176,ENST00000453989,114239741,114287602,53.48,13
ENSG00000198176,ENST00000494812,114291466,114294999,53.48,13
ENSG00000198176,ENST00000538138,114239013,114294713,53.48,13
ENSG00000198176,ENST00000544902,114239588,114294625,53.48,13
ENSG00000259540,ENST00000559349,101098882,101100003,59.18,15
ENSG00000259540,ENST00000557839,101098896,101100003,59.18,15
ENSG00000259381,ENST00000561269,101185617,101186860,43.73,15
ENSG00000259579,ENST00000559755,101256454,101368702,45.34,15
ENSG00000259586,ENST00000559380,101386809,101386972,42.07,15
ENSG00000267175,ENST00000590199,59259608,59415987,41.07,18
ENSG00000267175,ENST00000590968,59259608,59416065,41.07,18
ENSG00000267175,ENST00000590357,59278870,59295305,41.07,18
ENSG00000266286,ENST00000571574,39240638,39241794,55.32,HSCHR17_4_CTG4
ENSG00000261968,ENST00000574631,39254169,39254756,65.14,HSCHR17_4_CTG4
ENSG00000267038,ENST00000588245,59348886,59349928,38.35,18
ENSG00000262520,ENST00000576939,39258173,39258880,63.14,HSCHR17_4_CTG4
ENSG00000260440,ENST00000567801,59415409,59421928,47.38,18
ENSG00000262121,ENST00000574465,39262003,39263159,55.06,HSCHR17_4_CTG4
ENSG00000267597,ENST00000587900,59624506,59625247,55.80,18
ENSG00000263229,ENST00000573418,39273915,39275094,52.80,HSCHR17_4_CTG4
ENSG00000266900,ENST00000588561,59913043,59914645,34.37,18
ENSG00000129991,ENST00000585806,55663137,55667849,57.72,19
ENSG00000129991,ENST00000589864,55663138,55665774,57.72,19
ENSG00000129991,ENST00000344887,55663138,55669100,57.72,19
ENSG00000129991,ENST00000588882,55663139,55668093,57.72,19
ENSG00000129991,ENST00000586669,55665478,55668650,57.72,19
ENSG00000129991,ENST00000587176,55665673,55669141,57.72,19
ENSG00000129991,ENST00000590463,55666114,55669084,57.72,19
ENSG00000129991,ENST00000586858,55667643,55668160,57.72,19
ENSG00000129991,ENST00000586446,55668097,55669100,57.72,19
ENSG00000267560,ENST00000591014,59967269,59968231,38.84,18
ENSG00000263236,ENST00000571271,39279811,39280887,55.25,HSCHR17_4_CTG4
ENSG00000267341,ENST00000589084,60040127,60045363,44.93,18
ENSG00000241088,ENST00000475372,60082911,60083460,42.73,18
ENSG00000264450,ENST00000585210,39007052,39019534,40.46,HSCHR17_4_CTG4
ENSG00000267487,ENST00000591796,60085551,60085809,47.10,18
ENSG00000262487,ENST00000576929,39077682,39132305,41.12,HSCHR17_4_CTG4
ENSG00000266920,ENST00000587663,60109261,60110359,58.05,18
ENSG00000262616,ENST00000574614,39160860,39161139,57.14,HSCHR17_4_CTG4
ENSG00000267766,ENST00000587475,60818347,60818553,45.41,18
ENSG00000262376,ENST00000575879,39228430,39228825,58.84,HSCHR17_4_CTG4
ENSG00000267701,ENST00000588307,60981035,60981315,33.45,18
ENSG00000267390,ENST00000589905,61034561,61048862,41.39,18
ENSG00000267430,ENST00000589763,61082550,61083702,48.83,18
ENSG00000214318,ENST00000451206,61164222,61164633,52.43,18
ENSG00000183475,ENST00000332783,101142739,101191910,40.07,15
ENSG00000183475,ENST00000558747,101142813,101189738,40.07,15
ENSG00000183475,ENST00000343276,101142814,101170414,40.07,15
ENSG00000183475,ENST00000561192,101149752,101152717,40.07,15
ENSG00000167646,ENST00000533527,55670031,55673435,56.38,19
ENSG00000167646,ENST00000524407,55670031,55677920,56.38,19
ENSG00000167646,ENST00000528412,55670031,55677989,56.38,19
ENSG00000167646,ENST00000301249,55670031,55678018,56.38,19
ENSG00000167646,ENST00000391720,55670031,55678019,56.38,19
ENSG00000167646,ENST00000587789,55670084,55672057,56.38,19
ENSG00000167646,ENST00000585613,55670121,55671087,56.38,19
ENSG00000167646,ENST00000588076,55670162,55672057,56.38,19
ENSG00000167646,ENST00000530077,55670294,55672027,56.38,19
ENSG00000167646,ENST00000527292,55672378,55674175,56.38,19
ENSG00000167646,ENST00000526959,55672495,55673717,56.38,19
ENSG00000167646,ENST00000527166,55672702,55674186,56.38,19
ENSG00000167646,ENST00000526003,55673501,55677944,56.38,19
ENSG00000167646,ENST00000534170,55673590,55677944,56.38,19
ENSG00000167646,ENST00000532817,55673610,55678008,56.38,19
ENSG00000167646,ENST00000534214,55673630,55677944,56.38,19
ENSG00000167646,ENST00000528476,55677185,55678090,56.38,19
ENSG00000167646,ENST00000586877,55677357,55678008,56.38,19
ENSG00000167646,ENST00000527223,55670031,55678018,56.38,19
ENSG00000167646,ENST00000391719,55670031,55678018,56.38,19
ENSG00000167646,ENST00000455045,55670031,55677215,56.38,19
ENSG00000237314,ENST00000455456,61739392,61739887,44.96,18
ENSG00000179676,ENST00000323355,61747243,61816264,38.62,18
ENSG00000179676,ENST00000454647,61747536,61765844,38.62,18
ENSG00000179676,ENST00000456505,61806687,61816108,38.62,18
ENSG00000267134,ENST00000589376,61771325,62090836,38.20,18
ENSG00000236392,ENST00000417298,61814443,61826528,40.29,18
ENSG00000236392,ENST00000452004,61823449,61826533,40.29,18
ENSG00000186009,ENST00000335288,114303173,114312501,56.48,13
ENSG00000266952,ENST00000588074,61880317,61927290,38.00,18
ENSG00000263863,ENST00000581632,62773109,62792946,34.50,18
ENSG00000264131,ENST00000578545,62853395,62854254,29.30,18
ENSG00000264232,ENST00000582028,63091249,63114748,35.07,18
ENSG00000265217,ENST00000579862,63273326,63319289,35.87,18
ENSG00000185974,ENST00000335678,114321594,114438637,61.19,13
ENSG00000185974,ENST00000545304,114429459,114438209,61.19,13
ENSG00000263720,ENST00000581987,63532498,63533633,40.05,18
ENSG00000263622,ENST00000578673,63585018,63588178,34.23,18
ENSG00000184254,ENST00000558568,101402129,101425534,48.86,15
ENSG00000184254,ENST00000561338,101417919,101433192,48.86,15
ENSG00000184254,ENST00000329841,101419581,101456831,48.86,15
ENSG00000184254,ENST00000558033,101420018,101436219,48.86,15
ENSG00000184254,ENST00000557963,101420044,101421713,48.86,15
ENSG00000184254,ENST00000560555,101420053,101432444,48.86,15
ENSG00000184254,ENST00000346623,101420080,101456831,48.86,15
ENSG00000184254,ENST00000558869,101438265,101447435,48.86,15
ENSG00000129990,ENST00000590851,55682567,55690758,56.31,19
ENSG00000129990,ENST00000354308,55682591,55691809,56.31,19
ENSG00000129990,ENST00000592935,55683055,55684461,56.31,19
ENSG00000129990,ENST00000543844,55684464,55691472,56.31,19
ENSG00000129990,ENST00000588305,55684963,55687625,56.31,19
ENSG00000129990,ENST00000592956,55684966,55686712,56.31,19
ENSG00000129990,ENST00000590859,55685008,55685934,56.31,19
ENSG00000129990,ENST00000587067,55685008,55686399,56.31,19
ENSG00000129990,ENST00000585461,55686655,55690758,56.31,19
ENSG00000129990,ENST00000586460,55687074,55690811,56.31,19
ENSG00000129990,ENST00000589172,55687153,55691402,56.31,19
ENSG00000129990,ENST00000592470,55687161,55691644,56.31,19
ENSG00000129990,ENST00000537500,55684464,55691472,56.31,19
ENSG00000264685,ENST00000584766,63735986,63736883,47.22,18
ENSG00000264054,ENST00000579952,64804848,64804988,35.46,18
ENSG00000184497,ENST00000375353,114462216,114514899,53.07,13
ENSG00000184497,ENST00000488362,114469088,114502633,53.07,13
ENSG00000184497,ENST00000483678,114469137,114472788,53.07,13
ENSG00000184497,ENST00000375348,114471109,114502830,53.07,13
ENSG00000184497,ENST00000498692,114502861,114507863,53.07,13
ENSG00000184497,ENST00000467169,114506023,114514926,53.07,13
ENSG00000265936,ENST00000579213,65042370,65042542,47.40,18
ENSG00000260578,ENST00000562669,65149028,65152203,36.15,18
ENSG00000263424,ENST00000581951,65173826,65178533,38.85,18
ENSG00000263424,ENST00000583493,65173826,65181267,38.85,18
ENSG00000265533,ENST00000583687,65183783,65566856,35.35,18
ENSG00000264040,ENST00000580252,65269929,65270259,43.20,18
ENSG00000263594,ENST00000578039,65339458,65343315,35.67,18
ENSG00000265472,ENST00000577280,65375166,65375483,50.00,18
ENSG00000080031,ENST00000376350,55692616,55720824,52.63,19
ENSG00000080031,ENST00000263434,55692616,55720824,52.63,19
ENSG00000080031,ENST00000588559,55705382,55720874,52.63,19
ENSG00000080031,ENST00000586852,55715360,55718622,52.63,19
ENSG00000080031,ENST00000586310,55716760,55718607,52.63,19
ENSG00000080031,ENST00000588370,55716772,55718638,52.63,19
ENSG00000080031,ENST00000587662,55716870,55720868,52.63,19
ENSG00000264104,ENST00000578727,65455505,65458272,46.17,18
ENSG00000265555,ENST00000580659,65475742,65482059,35.04,18
ENSG00000265240,ENST00000584299,65497908,65499204,47.19,18
ENSG00000264634,ENST00000580622,65608186,65623663,34.99,18
ENSG00000264869,ENST00000580057,65769353,65781614,35.72,18
ENSG00000264699,ENST00000581844,65925576,65932064,34.75,18
ENSG00000183087,ENST00000480426,114523524,114536714,57.60,13
ENSG00000183087,ENST00000327773,114523531,114567040,57.60,13
ENSG00000183087,ENST00000476291,114550650,114566988,57.60,13
ENSG00000183087,ENST00000357389,114523524,114567046,57.60,13
ENSG00000183087,ENST00000355761,114523524,114550056,57.60,13
ENSG00000183087,ENST00000450766,114523524,114539017,57.60,13
ENSG00000183087,ENST00000418959,114523524,114536714,57.60,13
ENSG00000180089,ENST00000589190,55738007,55740141,63.33,19
ENSG00000180089,ENST00000327042,55738116,55740632,63.33,19
ENSG00000180089,ENST00000585416,55738119,55740152,63.33,19
ENSG00000180089,ENST00000586923,55738587,55741647,63.33,19
ENSG00000105063,ENST00000587457,55741148,55744562,56.47,19
ENSG00000105063,ENST00000412770,55741148,55770363,56.47,19
ENSG00000105063,ENST00000587283,55741858,55758740,56.47,19
ENSG00000105063,ENST00000586690,55747681,55750873,56.47,19
ENSG00000105063,ENST00000589343,55750062,55751056,56.47,19
ENSG00000105063,ENST00000591323,55751354,55753736,56.47,19
ENSG00000105063,ENST00000591602,55752845,55753986,56.47,19
ENSG00000105063,ENST00000592242,55756712,55767137,56.47,19
ENSG00000260747,ENST00000567372,65945039,65945480,42.08,18
ENSG00000265425,ENST00000577835,66094267,66104155,35.99,18
ENSG00000263355,ENST00000577332,66123188,66124114,43.58,18
ENSG00000264697,ENST00000583846,66195207,66195360,55.84,18
ENSG00000263637,ENST00000579923,66420416,66421820,37.30,18
ENSG00000264444,ENST00000577676,66533754,66534265,48.05,18
ENSG00000154237,ENST00000388948,101459420,101610317,45.85,15
ENSG00000154237,ENST00000534045,101459532,101464934,45.85,15
ENSG00000154237,ENST00000527698,101459542,101514353,45.85,15
ENSG00000154237,ENST00000532029,101459550,101529853,45.85,15
ENSG00000154237,ENST00000525284,101464808,101609273,45.85,15
ENSG00000154237,ENST00000531270,101464808,101609273,45.85,15
ENSG00000154237,ENST00000525617,101561914,101565154,45.85,15
ENSG00000154237,ENST00000538064,101562545,101566236,45.85,15
ENSG00000154237,ENST00000526457,101593542,101610310,45.85,15
ENSG00000154237,ENST00000525395,101597242,101605685,45.85,15
ENSG00000154237,ENST00000532145,101604621,101610308,45.85,15
ENSG00000154237,ENST00000284395,101459460,101610315,45.85,15
ENSG00000133265,ENST00000255631,55773599,55791728,51.91,19
ENSG00000133265,ENST00000433386,55773721,55791545,51.91,19
ENSG00000133265,ENST00000587922,55773855,55791224,51.91,19
ENSG00000133265,ENST00000585927,55774008,55791072,51.91,19
ENSG00000133265,ENST00000587959,55777604,55791058,51.91,19
ENSG00000133265,ENST00000593263,55785764,55791445,51.91,19
ENSG00000133265,ENST00000585698,55789012,55791224,51.91,19
ENSG00000133265,ENST00000588971,55789015,55791700,51.91,19
ENSG00000133265,ENST00000587551,55790882,55791749,51.91,19
ENSG00000133265,ENST00000376343,55773724,55791479,51.91,19
ENSG00000264236,ENST00000584419,66659955,66660612,56.23,18
ENSG00000264705,ENST00000579651,66879514,66881587,33.70,18
ENSG00000264845,ENST00000579307,67136821,67137237,51.53,18
ENSG00000264845,ENST00000584741,67137167,67138972,51.53,18
ENSG00000265643,ENST00000583991,67150863,67285930,35.14,18
ENSG00000266840,ENST00000584753,67372214,67392211,37.24,18
ENSG00000266304,ENST00000578633,68003165,68004546,40.96,18
ENSG00000266278,ENST00000582251,68047376,68051827,46.20,18
ENSG00000265698,ENST00000579888,68079291,68079627,40.65,18
ENSG00000214255,ENST00000479476,68097467,68098361,52.14,18
ENSG00000214255,ENST00000397939,68096396,68098198,52.14,18
ENSG00000265781,ENST00000584078,68667713,68678726,37.00,18
ENSG00000160469,ENST00000590333,55793440,55823901,54.48,19
ENSG00000160469,ENST00000309383,55795534,55823901,54.48,19
ENSG00000160469,ENST00000585418,55795789,55814289,54.48,19
ENSG00000160469,ENST00000592539,55798371,55805616,54.48,19
ENSG00000160469,ENST00000591774,55813434,55815441,54.48,19
ENSG00000160469,ENST00000326848,55813602,55823901,54.48,19
ENSG00000160469,ENST00000586626,55814514,55816035,54.48,19
ENSG00000160469,ENST00000588584,55815416,55816895,54.48,19
ENSG00000265639,ENST00000581877,68696006,68700292,53.23,18
ENSG00000265484,ENST00000581940,68883940,68904338,37.03,18
ENSG00000263733,ENST00000583587,68892940,68893957,47.15,18
ENSG00000260676,ENST00000568095,69187198,69246192,34.15,18
ENSG00000260676,ENST00000566582,69187485,69246173,34.15,18
ENSG00000264388,ENST00000580637,69255773,69256120,47.70,18
ENSG00000265946,ENST00000582687,69332384,69332761,46.83,18
ENSG00000260457,ENST00000563639,69504275,69538024,34.76,18
ENSG00000265995,ENST00000580927,69557645,69611813,34.25,18
ENSG00000264315,ENST00000580106,70285502,70286457,47.18,18
ENSG00000265579,ENST00000584727,70410991,70413196,33.18,18
ENSG00000263958,ENST00000580564,70535623,70548634,40.38,18
ENSG00000263958,ENST00000578967,70536275,70548632,40.38,18
ENSG00000261780,ENST00000563172,70992176,71017113,37.89,18
ENSG00000261780,ENST00000583942,70993976,71016598,37.89,18
ENSG00000261780,ENST00000577634,70999507,71001077,37.89,18
ENSG00000265380,ENST00000578740,71378564,71382725,40.41,18
ENSG00000263655,ENST00000581541,71581640,71701396,41.93,18
ENSG00000260569,ENST00000562795,71878626,71879804,44.99,18
ENSG00000260569,ENST00000580403,71878626,71907790,44.99,18
ENSG00000180061,ENST00000326652,55824169,55836669,52.10,19
ENSG00000180061,ENST00000592603,55824169,55836673,52.10,19
ENSG00000180061,ENST00000586609,55824170,55836673,52.10,19
ENSG00000180061,ENST00000585918,55824337,55831819,52.10,19
ENSG00000180061,ENST00000592731,55824341,55836679,52.10,19
ENSG00000180061,ENST00000591570,55828256,55836708,52.10,19
ENSG00000180061,ENST00000592891,55830832,55845416,52.10,19
ENSG00000180061,ENST00000438693,55824227,55836708,52.10,19
ENSG00000185989,ENST00000334062,114747194,114898086,56.87,13
ENSG00000185989,ENST00000389544,114748438,114843438,56.87,13
ENSG00000185989,ENST00000542651,114782731,114898027,56.87,13
ENSG00000235297,ENST00000474180,72057119,72057532,57.49,18
ENSG00000259779,ENST00000562582,72076650,72077368,51.09,18
ENSG00000259779,ENST00000567168,72076683,72080444,51.09,18
ENSG00000264340,ENST00000583702,72228616,72229335,39.44,18
ENSG00000133247,ENST00000589338,55851221,55855186,64.88,19
ENSG00000133247,ENST00000255613,55851221,55859488,64.88,19
ENSG00000133247,ENST00000498738,55851244,55854153,64.88,19
ENSG00000133247,ENST00000402499,55851254,55856561,64.88,19
ENSG00000133247,ENST00000445196,55851286,55859488,64.88,19
ENSG00000133247,ENST00000464185,55852984,55855747,64.88,19
ENSG00000133247,ENST00000592631,55853209,55858099,64.88,19
ENSG00000133247,ENST00000468951,55853690,55855539,64.88,19
ENSG00000133247,ENST00000460956,55853986,55858043,64.88,19
ENSG00000133247,ENST00000587442,55854143,55857977,64.88,19
ENSG00000133247,ENST00000474492,55857441,55858584,64.88,19
ENSG00000264247,ENST00000580048,72259010,72265060,43.19,18
ENSG00000264247,ENST00000585279,72260385,72265036,43.19,18
ENSG00000264247,ENST00000577806,72260437,72264805,43.19,18
ENSG00000264247,ENST00000581192,72260932,72265744,43.19,18
ENSG00000266774,ENST00000579278,73144658,73148912,39.67,18
ENSG00000261194,ENST00000564156,73408034,73424340,39.04,18
ENSG00000266460,ENST00000581971,73556880,73580207,42.37,18
ENSG00000264108,ENST00000579775,73720073,73727816,38.29,18
ENSG00000263547,ENST00000584677,73834953,73857210,42.89,18
ENSG00000263547,ENST00000578560,73835380,73836100,42.89,18
ENSG00000266743,ENST00000578035,73885259,73889693,41.89,18
ENSG00000264260,ENST00000581750,73921465,73927657,41.16,18
ENSG00000264595,ENST00000582755,73939945,73945342,42.74,18
ENSG00000266014,ENST00000577258,73959680,73963343,38.89,18
ENSG00000267531,ENST00000539076,55851254,55856561,64.36,19
ENSG00000265717,ENST00000579714,73966247,73967169,46.26,18
ENSG00000264212,ENST00000579833,73968846,73970292,35.45,18
ENSG00000263982,ENST00000583287,74084672,74090230,47.42,18
ENSG00000265778,ENST00000581996,74203608,74205487,58.72,18
ENSG00000160471,ENST00000588572,55860674,55866064,59.97,19
ENSG00000160471,ENST00000593184,55861076,55866079,59.97,19
ENSG00000160471,ENST00000326529,55861076,55866182,59.97,19
ENSG00000160471,ENST00000590900,55861781,55865908,59.97,19
ENSG00000160471,ENST00000589879,55863125,55864762,59.97,19
ENSG00000160471,ENST00000588586,55863375,55863536,59.97,19
ENSG00000160471,ENST00000586191,55863547,55865057,59.97,19
ENSG00000160471,ENST00000590549,55864080,55866079,59.97,19
ENSG00000160471,ENST00000589467,55864965,55866087,59.97,19
ENSG00000160471,ENST00000587357,55865476,55866079,59.97,19
ENSG00000160471,ENST00000587854,55865508,55866055,59.97,19
ENSG00000266256,ENST00000579781,74327169,74337897,47.39,18
ENSG00000266256,ENST00000578803,74331734,74335516,47.39,18
ENSG00000266312,ENST00000582231,74334963,74350968,40.80,18
ENSG00000229055,ENST00000415242,74401986,74405592,43.17,18
ENSG00000265934,ENST00000584870,74415400,74416210,47.72,18
ENSG00000265836,ENST00000579393,74463261,74463797,54.56,18
ENSG00000265626,ENST00000582716,74471641,74471822,60.44,18
ENSG00000244229,ENST00000481064,74546385,74546844,43.26,18
ENSG00000265261,ENST00000583058,74596891,74600680,46.73,18
ENSG00000266844,ENST00000583326,74686646,74689221,49.80,18
ENSG00000266844,ENST00000583889,74688898,74690817,49.80,18
ENSG00000266844,ENST00000577364,74690789,74691509,49.80,18
ENSG00000266844,ENST00000582763,74690922,74695709,49.80,18
ENSG00000266844,ENST00000580580,74693272,74696118,49.80,18
ENSG00000266844,ENST00000582546,74693668,74696038,49.80,18
ENSG00000267706,ENST00000591954,55861097,55870884,59.18,19
ENSG00000180043,ENST00000585734,55866276,55874620,61.03,19
ENSG00000180043,ENST00000424985,55866276,55874620,61.03,19
ENSG00000265844,ENST00000584843,74892062,74947386,41.56,18
ENSG00000264015,ENST00000583629,75133575,75272719,39.63,18
ENSG00000095752,ENST00000264563,55875757,55881741,60.87,19
ENSG00000095752,ENST00000590625,55876927,55881831,60.87,19
ENSG00000095752,ENST00000585513,55876927,55881831,60.87,19
ENSG00000095752,ENST00000587093,55879650,55880609,60.87,19
ENSG00000130177,ENST00000356221,115000452,115038150,41.32,13
ENSG00000130177,ENST00000375310,115000454,115038150,41.32,13
ENSG00000130177,ENST00000494766,115000493,115008150,41.32,13
ENSG00000130177,ENST00000252457,115000536,115038150,41.32,13
ENSG00000130177,ENST00000375308,115000536,115038150,41.32,13
ENSG00000130177,ENST00000252458,115000556,115038198,41.32,13
ENSG00000130177,ENST00000484907,115010037,115028454,41.32,13
ENSG00000130177,ENST00000494581,115011218,115012712,41.32,13
ENSG00000130177,ENST00000461716,115029687,115037960,41.32,13
ENSG00000130177,ENST00000360383,115000362,115038150,41.32,13
ENSG00000130177,ENST00000375312,115000362,115038150,41.32,13
